id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,cluster
358633,Beluga Caviar p. p.,,1,1,1933,1933,0.0,0.0,13
25019,Bass's Ale,,12,12,1864,1940,0.0,0.75,11
383070,Steamed  Saddle Rock Oysters,,1,1,1916,1916,0.45,0.45,8
457441,Assorted Cold Cuts Served for two,,1,1,0,0,0.0,0.0,16
414153,"Brathahnchen, bunte Salateplatte",,1,1,1974,1974,0.0,0.0,17
440751,galantine of capon,,5,5,1912,1914,0.75,1.25,10
450133,MASHED POTATOES AND YELLOW TURNIPS,,1,1,1914,1914,,,4
386947,"Hamburger Steak a la Russe, Fried Sweets",,1,1,1918,1918,0.55,0.55,8
100196,Timbales Gourmets,,1,1,1892,1892,0.0,0.0,19
381994,Ravioli a la Milanaise,,2,2,1916,1918,0.7,0.7,1
439802,POMMES BOUCHON,,1,1,1914,1914,,,4
511144,BECK IMPORTED GERMAN BEER (evening rate),,1,1,1969,1969,0.85,0.85,0
72860,Peach frappee,,4,4,1905,1907,0.25,25.0,15
143519,Pommes Nature a la Creme,,1,1,1972,1972,0.0,0.0,24
144896,La Coupole,,1,1,0,0,0.0,0.0,16
82514,Potatoes Parsilede,,1,1,1906,1906,0.0,0.0,5
375031,[Cape Cod oysters]  half doz.,,1,1,1920,1920,0.3,0.3,18
144784,"Stork Club, 12 years old",,1,1,1976,1976,0.0,0.0,17
285383,"Baked Macaroni, Greek Style",,1,1,1964,1964,2.5,2.5,15
307446,"Shirred Eggs, Bacon",,1,1,1944,1944,0.75,0.75,23
359210,Instant Kaffee Hagg,,2,2,1933,1933,0.3,0.4,7
401264,Rigs in Blankets Lynnhaven Oysters wrapped in Va. Bacon,,1,1,1917,1917,0.85,0.85,1
180324,Malteserkreuz 2cl,,2,2,1978,1978,0.0,0.0,17
351058,Cream of Barley Marie Louise,,1,1,1933,1933,0.0,0.0,13
454124,"To order- Split English chop, rasher of bacon and potatoes",,1,1,0,0,0.0,0.0,16
15941,"BUTTON MUSHROOMS, EN BROCHETTE",,1,1,1900,1900,0.0,0.0,19
54143,Manhattan Smash,,1,1,1905,1905,0.25,0.25,2
56661,"Pickled herring, potato salad",,2,2,1892,1901,0.25,0.25,2
161680,"Corned Tongue, Carrots",,1,1,1900,1900,0.0,0.0,19
207034,"Sherry: Yriarte Brown, 1825",,1,0,1858,1858,2.0,2.0,22
272780,Bishop Sauce,,1,1,1961,1961,0.0,0.0,24
88837,"Chicken Hash on Toast, with Poached Egg",,1,1,1906,1906,0.0,0.0,5
475736,"Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu",,1,1,1998,1998,10.95,10.95,15
216776,"Smoked White Lake Sturgeon, Lettuce, Tomato, Onion Sandwich",,1,1,1973,1973,4.35,4.35,15
334616,"Tomato filled with Cottage Cheese, Toasted Wafers",,1,1,1941,1941,0.0,0.0,13
360424,"Boiled Codfish, mustard sauce, potato persillee",,2,2,1933,1933,0.0,0.0,13
241418,Cream Dubarry,,5,6,1932,1958,0.0,0.4,13
302758,Nystekt godkyckling med gronsallad,,1,1,1955,1955,0.0,0.0,21
271931,Spaghetti with Bolognese (meat sauce),,1,1,1961,1961,0.9,0.9,0
246664,Fugger Cassis (schw. Johannisbeere),,1,1,1958,1958,0.0,0.0,24
372573,Lingua di Manzo alla Fiorentina,,1,1,1921,1921,0.0,0.0,5
1245,Sahne,,97,98,1899,1974,0.0,0.0,13
243765,Double Sirloin Steak (for 2),,1,1,1985,1985,11.9,11.9,15
349992,Sanka 1.50,,1,1,0,0,0.0,0.0,16
273093,Gefullte Schinkenrollchen mit Fleischsalat nach Art des Hauses,,1,1,1961,1961,0.0,0.0,24
490712,SOPAS DE FRIJOLES NEGROS,,1,1,1975,1975,0.0,0.0,17
208937,le Coupe Creole,,1,1,1969,1969,0.0,0.0,24
43600,"Ice Cream, Fancy Forms",,4,4,1900,1921,0.0,0.0,5
259433,BOHEMIA,,1,1,1987,1987,1.6,1.6,0
150219,Palourdes ou Huitres au Vinaigre d'echalote,,1,1,0,0,0.0,0.0,16
496187,delmonico loin steak with mushrooms,,1,1,1913,1913,1.0,1.0,1
435722,"Lobsters, Plain, sauce remoulade, half",,1,1,1914,1914,0.6,0.6,8
395360,"Ailes de poulet a la Maryland, Petits Pois Francais",,1,0,1900,1900,,,4
329461,Pied de Pork Grille si Memehould,,1,1,1940,1940,0.5,0.5,23
86556,Arroz,,5,5,1905,1989,0.0,0.0,14
468448,Toddy,,2,2,1908,1912,,,4
249729,Medallion of Eel-Pout Suchet,,1,1,1957,1957,0.0,0.0,21
504411,See Our List of Furnished Rooms,,1,1,1913,1913,,,4
206564,"Brandy: Mounier, F.O.B.",,1,1,1901,1901,0.12,1.25,10
157504,"TOURNEDO ""CLARMART"" VOM GRILL Artischockenböden mit feinen Erbsen, Mandelkroketten",,1,1,0,0,0.0,0.0,16
63333,Charlotte of Apple,,1,1,1900,1900,0.0,0.0,19
261925,Swiss Cheese and Sirloin Sandwich and Curly Fries,,1,1,1987,1987,0.0,0.0,17
431320,Haricots verts a la creme,,1,1,1914,1914,,,4
243446,Blut- und Leberwurst auf Sauerkraut mit Kartoffelbrei,,1,1,1958,1958,0.0,0.0,24
346070,"Filet of Striped Bass, Saute Meuniere with Cucumbers",,1,1,1938,1938,0.0,0.0,13
185696,Grilled New York Cut,,2,2,1943,1943,1.5,2.5,22
150359,"Pouilly Fume, La Doucette, 1974",,1,0,1976,1976,7.0,13.0,15
458700,"chicken croquettes, cream gravy and peas",,2,2,0,0,0.0,0.0,16
171046,Merlan en Habit vert,,1,1,0,0,0.0,0.0,16
167231,Fondant au chocolat amer sauce cafe grille,,1,1,0,0,0.0,0.0,16
301280,Cabljau gesotten/zerl.Butter/P-Kart.,,1,1,1955,1955,0.0,0.0,21
238530,"Broiled Fresh Mackerel, Butter Sauce, Peas, Boiled Potato",,2,1,1958,1958,1.55,1.55,0
130598,"Sauternes, J. Calvert & Co.",,1,1,1899,1899,0.75,1.5,4
495366,"Boiled  Finnan haddie, butter sauce",,1,1,1913,1913,0.3,0.3,11
265441,"Cold Sliced Roast Turkey, Fried Ham, Lettuce and Tomato",,1,1,1957,1957,1.25,1.25,0
11006,Stringless Bean Salad,,1,1,1900,1900,0.0,0.0,19
386668,"Half Shell, Cape Cods",,7,7,1918,1918,0.3,0.3,18
68068,Prime Ribs of Beef with Boiled Potatoes,,1,1,1907,1907,0.0,0.0,5
352360,"Civet of Spring Lamb Bourguignonne Coquilettes, Boiled Potato, Choice of Salad, Cheese or Dessert, Coffee or Tea",,1,1,1933,1933,1.0,1.0,0
370500,"Roast Chicken, Florida Stuffing",,1,1,1921,1921,0.0,0.0,5
346433,"Veal Noisette Grille Favorite Style, Peas, French Fried Potatoes",,1,1,1938,1938,0.0,0.0,13
401132,"Special Claret, Quart (our own bottling)",,1,1,1917,1917,0.6,0.6,8
140103,Norwegian lobster Provencale on rice and mushrooms,,1,1,0,0,0.0,0.0,16
225905,Broiled Filet Mignon w/Mushroom Caps,,1,1,1965,1965,5.0,5.0,15
504115,Artichoke Bottoms à la Grecque,,1,1,1955,1955,,,12
148885,"Steak Sandwich, French Fried Onion Rings, French Fried Potatoes, Sliced Tomatoes",,1,1,0,0,0.0,0.0,16
317354,Hot Bisquits,,1,1,1948,1948,0.0,0.0,13
312148,Cream (per portion),,1,1,1947,1947,0.25,0.25,7
140339,Schweizerschnitsel m. sallad,,1,1,0,0,0.0,0.0,16
402374,Alfonso Solera sherry,,5,5,1917,1917,0.2,0.2,9
410646,Salades Alligator Pear,,1,1,1917,1917,0.75,0.75,1
89475,Smelts split and broiled,,1,1,1900,1900,0.3,0.5,11
154550,Coda di Rospo,,1,1,0,0,0.0,0.0,16
495194,Crême de Pois Comtesse,,1,1,1906,1906,,,4
196656,vino,,2,2,1935,1958,0.0,0.0,13
359562,Cream Panachee,,1,1,1928,1928,0.0,0.0,7
231254,Prime Rib of American Beef,,1,1,1965,1965,0.0,0.0,24
351839,Aragosta alla Newbourg...s.q.,,1,1,0,0,0.0,0.0,16
355509,Creamed Fresh Mushrooms on Toast with new peas,,2,2,1933,1933,0.0,0.0,13
311482,Chopped Tenderloin Steak-Onions,,1,0,1947,1947,1.25,1.3,0
311204,"COLD KENNEBEC SALMON, Sauce Ambassador, Pickled Beets",,1,1,1946,1946,1.35,1.35,0
279310,Saratoga Vichy Soda,,2,2,1959,1959,0.25,0.25,24
283535,Selchkarree mit Kartoffelpuree,,1,1,1954,1954,0.0,0.0,14
424207,"String Beans saute, Reale",,1,1,1915,1915,,,4
260312,Crab Legs,,3,3,1961,1987,0.5,19.95,15
98707,"Rolls, Escargots",,1,0,1899,1899,0.0,0.0,19
323468,"Pol Roger 1928, Champagne",,1,1,1939,1939,0.0,0.0,13
455610,Halibut Steak Saute Richelieu,,1,1,0,0,0.0,0.0,16
379044,"Shirred Eggs, Prince de Sagan",,1,1,1919,1919,0.65,0.65,8
154685,Kleine Kalbsschitzel mit Schinken und Salbei,,1,1,0,0,0.0,0.0,16
454206,"1900 Eltviller Grauenstein Auslese, Original, Crescenz Count von Eltz",,2,2,0,0,0.0,0.0,16
447768,"Aiguillettes of bass, mariner's style",,1,1,1899,1899,,,4
362001,"Chinese Liquor, Ng Ka Pai",,1,1,1938,1938,0.0,0.0,13
319924,"Roast Leg of Spring Lamb - Apple Jelly, Sweet Potato - Red Cabbage",,1,1,1943,1943,0.0,0.0,13
262442,Santa Laura Greek White Wine,,1,1,1987,1987,0.0,0.0,17
162997,"Chateau Carbonnieux, Graves, V",,1,1,1971,1971,0.0,0.0,24
346609,"Sizzling Broiled Half Chicken, Currant Jelly; served with choice of Vegetable and Potato, Rolls and Butter",,1,1,1938,1938,0.0,0.0,13
253630,"A DISH OF ELIZABETHAN PORK  Chunks of pork simmered in wine with spices and fruits, garnished with apricots and salted walnuts",,1,1,1987,1987,0.0,0.0,17
41966,Richebourg,,9,9,1890,1900,1.15,6.0,15
445400,"Poached Eggs, Plain, two",,4,4,1913,1914,0.2,0.25,9
492441,Absinthe Frappée,,1,1,1913,1913,,,4
142779,Parmesan Omelette,,1,1,1961,1961,0.0,0.0,24
384647,Raw Meat Sandwich,,14,14,1901,1918,0.15,0.4,11
385450,"Shredded Wheat Biscuit, Bowl of Milk",,1,1,1918,1918,0.15,0.15,9
118422,Musigny 1869,,1,1,1890,1890,0.0,0.0,19
394252,POMMES DE TERRE Sautees,,1,1,1917,1917,0.4,0.4,18
52214,Sprossenkohl,,1,1,1901,1901,0.0,0.0,19
182338,Independence Day Glace,,1,1,2012,2012,0.0,0.0,17
256052,Small Chopped Combination Salad,,2,2,1960,1962,0.65,0.65,23
126586,Pigeonneaux grille,,1,1,1895,1895,0.0,0.0,19
387702,Lacrima Christi Wine,,1,1,1918,1918,1.75,3.5,15
96290,Sirloin steak extra,,4,4,1900,1907,1.5,2.5,22
47791,Hollandische Sauce,,5,5,1901,1910,,,4
411539,"Selle d'Agneau, Nivernaise",,1,1,1917,1917,1.1,1.1,4
364789,FRIED Chicken livers,,1,1,1907,1907,0.0,0.0,5
275522,"IMPERIAL CRAB CAKES, Creamy Cole Slaw",,1,1,1959,1959,1.75,1.75,22
3661,Irish Stew with Dumpling,,3,3,1901,1914,0.25,0.6,11
293586,Frompage Divers,,1,1,1953,1953,0.0,0.0,14
500940,Rhenser water,,1,1,1913,1913,0.15,0.4,11
1870,MacLaren's Imperial,,4,4,1900,1916,0.25,0.35,11
392692,"Cider, Motts Russet",,8,8,1917,1917,0.3,0.3,18
387783,"Chateau La Rose Bordeaux Red, 1903",,1,1,1918,1918,1.5,2.75,22
8523,spanish,,5,5,1900,1953,0.2,0.6,11
30496,"Puff Fritters, Fruit Sauce",,1,1,1900,1900,0.0,0.0,19
448903,PEARS,,3,6,1885,1912,0.0,0.0,19
15514,"Rice custard pudding, vanilla sauce",,7,7,1900,1937,0.15,0.2,9
478634,*Served with French Fried Potatoes Statler Tossed Green Salad,,1,1,0,0,0.0,0.0,16
452651,"Cold ham and Swiss Cheese, Potato Salad",,1,1,0,0,0.0,0.0,16
20627,Hortley's English marmalade,,2,2,1901,1901,0.3,0.3,2
145661,"Orange-herring, fresh shelled shcrimps, fresh smoked salmon with salad of horseradish, lobster's salad, danish caviar, beef-tatar with yolk of egg (at least 2 cov.) ",,1,1,0,0,0.0,0.0,16
66755,Huitres au citron,,5,5,1880,1934,0.0,0.0,5
299384,Neopolitan Ice,,1,1,1955,1955,0.0,0.0,21
263543,Schwarzwalders Edel-Riesling-Sekt in der Doppelflasche,,1,1,1962,1962,0.0,0.0,24
158029,"Rock Cornish Game Hen, Veronique",,1,1,0,0,0.0,0.0,16
81711,"Eierkuchen, Jager Art",,1,1,1901,1901,0.0,0.0,19
296427,Fresh PERSIAN LIMES,,1,1,1955,1955,0.0,0.0,21
309436,Soy Beans (canned),,5,5,1943,1948,0.55,0.65,23
519072,Mutton Chop Tavern style,,1,1,0,0,0.0,0.0,16
146384,Fritto misto alla romana,,1,1,0,0,0.0,0.0,16
359849,Nerone Praline,,1,1,1928,1928,0.0,0.0,7
479238,"83er Jechtinger Vulkanfelsen Weißburgunder, QbA -trocken- Erzeugerabfüllung Winzergenossenschaft Jechtingen",,1,1,0,0,0.0,0.0,16
475604,"Codfish, Mornay",,1,1,1915,1915,0.45,0.45,8
352111,"Chicken cutlet, Poulette sauce, new string beans",,3,3,1933,1933,0.0,0.0,13
188892,"Broiled Filet of Flounder - In Lemon Butter and Parsley Served with Tossed Salad, Choice of Potato or Spaghetti and Vegetable",,1,1,0,0,6.95,6.95,3
341220,Sirloin Steak a la Minute - Fresh Mushrooms,,1,1,1934,1934,0.0,0.0,13
210003,Riz Parisienne,,1,1,1969,1969,0.0,0.0,24
59375,Boiled York ham & croquettes,,1,1,1900,1900,0.0,0.0,19
467428,Extra Club Steak (planked),,1,1,1918,1918,4.25,4.25,15
399930,"Small Filet of Sole, Meuniere",,1,1,1917,1917,0.65,0.65,1
249397,Shrimp Salad Platter,,1,1,1957,1957,0.95,0.95,0
512792,"Leibfraumilch 1977, rhin",,1,1,0,0,0.0,0.0,16
342131,Lettuce with Fine Herbs,,1,1,1935,1935,0.0,0.0,13
379618,"Filet of Sole saute, Miramar",,1,1,1919,1919,0.0,0.0,5
367789,"Mousseline of Ham au Madere, Choice of Vegetable and Potatoes or Salad",,1,1,1933,1933,0.0,0.0,13
363882,Pickwick Ale (Dom),,1,1,1933,1933,0.0,0.0,13
497246,Juliette eggs,,1,1,1917,1917,0.6,0.6,8
471123,Oysters + Clams- Fresh as the morning paper- and washed within an inch of their lives!,,1,1,1957,1957,,,12
383313,String Beans and Flageolets,,1,1,1916,1916,,,4
52284,Gekochte-Ruhr & Spiegel-Eier,,1,1,1901,1901,0.0,0.0,19
16344,Braised beef à la mode,,10,10,1900,1958,1.3,1.3,22
97741,Rissoles a la Polonaise,,1,1,1906,1906,0.75,0.75,1
30174,Broiled Kennebeck salmon,,2,2,1901,1901,0.45,0.75,8
186199,"Chianti Melini white Cap, 1931",,1,1,1943,1943,1.75,3.0,15
203613,"Otard, Dupuy & Co.,s",,1,1,1910,1910,0.0,0.0,5
289117,Stewed Figs in Syrup,,1,1,1959,1959,0.3,0.3,7
358663,"(2) slices of ham with coffee, rolls or toast, Choice of Fruit OR Cereal",,1,1,1933,1933,0.0,0.0,13
242060,"Kalbssteak ""Hawaii"" mit Ananasreis u. Banane",,1,1,1958,1958,0.0,0.0,24
247851,"Poussin, Saratogas",,1,1,1957,1957,0.0,0.0,21
399949,Brandied Peaches or Cherries,,1,1,1917,1917,0.5,0.5,8
307068,Soups from the Lunch or Dinner Menu,,1,1,1944,1944,0.25,0.25,7
121164,Gerostete Schnitten mit Fruchten,,1,1,1905,1905,0.0,0.0,5
83016,"Sparkling Moselle, Muscatel, qts",,1,1,1864,1864,3.0,3.0,22
410038,"*Baked Weakfish, Matelote",,1,1,1917,1917,0.6,0.6,8
362556,"Cigarettes Francaises, Amazone Visir (Regie)",,1,1,1928,1928,0.0,0.0,7
358076,Eng. Dairy Cheese,,1,1,1891,1891,0.0,0.0,19
215612,"MATZUBA MUSHROOMS, Sliced and Cooked in Adom Atic Wine, and served on a Pastry Puff",,1,1,1974,1974,0.0,0.0,17
444320,Minced Ham with Scrambled Eggs and Spinach,,1,1,1914,1914,0.25,0.25,9
63299,Sweet Breads with Mushrooms,,1,1,1900,1900,0.0,0.0,19
119448,Dindonneau Farcie aux Pistaches,,1,1,1907,1907,0.0,0.0,5
500865,Chicken pie a la Spilker,,1,1,1913,1913,,,4
24555,Lamb Tongues and Spinach,,2,2,1900,1900,0.25,0.25,2
416764,Pfannkuchen gefüllt,,1,1,1906,1906,0.0,0.0,5
329135,Omelette with Creamed Asparagus Tips,,1,1,1940,1940,0.0,0.0,13
1951,Noodles,,37,39,1899,1989,0.0,1.35,11
185861,"Cream of Mushrooms in Cup, Tureen",,2,2,1939,1939,0.25,0.35,7
241460,Picon Cordial mit Soda,,1,1,1958,1958,0.0,0.0,24
444448,California Cataloupe,,1,1,1914,1914,0.4,0.4,18
404819,"Chicken broth, Bellevue ",,1,1,1917,1917,0.35,0.35,18
443057,SAUTERNE LA TOUR BLANCHE,,1,1,1916,1916,2.5,2.5,22
248456,"Broiled Fresh Boston Scrod, Lemon Butter",,2,2,1954,1959,1.55,2.15,22
266530,Parfait Claremont,,1,1,0,0,0.6,0.6,16
81457,Potato Rolls,,1,1,1899,1899,0.0,0.0,19
301810,"Gedeck - Bismarckheringstoast i. Senfmayonnaise oder Kraftbruhe mit Einlage Saftgoulasch m. Kosschen und Pilzen, Kopfsalat, fr. Kartoffeln, Eis mit Sahne",,1,0,1955,1955,0.0,0.0,21
57018,Dried figs and raisins,,2,2,1901,1901,0.15,0.15,2
124845,"Sauterne, 1895",,1,1,1905,1905,0.0,0.0,5
172246,Gefullte Scholle auf geschmorten Gartengurken,,1,1,1992,1992,0.0,0.0,17
441669,ONION SOUP AU GRATIN,,1,1,1914,1914,0.15,0.15,9
183387,Bressanne (croutons (toasted bread fried in butter cream with cheese),,1,1,0,0,0.0,0.0,16
80697,"Conserves, Framboises",,1,1,1900,1900,0.3,0.3,2
457625,"Roast duckling, apple sauce",,1,1,0,0,0.0,0.0,16
454056,Fish Cakes with Spaghetti or Egg,,1,1,0,0,0.0,0.0,16
154921,Paprikahacksteak mit Pommes frites und gem. Salat,,1,1,1974,1974,0.0,0.0,17
484665,Beef Kidney Stew on Casserole,,1,1,1913,1913,0.2,0.2,9
47736,Haricot Oxtail,,7,7,1900,1900,0.0,0.0,19
465463,boiled onions a la creme,,1,1,1900,1900,0.2,0.2,2
170007,Foie de Canard Frais aux Raisins,,1,1,1970,1970,0.0,0.0,24
73757,One Mutton Chop and Baked Potatoes,,1,1,1900,1900,0.0,0.0,19
455108,"Marinirte Herring, Boiled Potatos",,1,1,0,0,0.0,0.0,16
136275,Kalbsrahmgulasch mit Geback,,1,1,0,0,0.0,0.0,16
23365,"Saddle rocks, fried",,5,5,1892,1900,0.35,0.4,11
480231,"1953er Hochheimer Domdechaney, Trockenbeerenauslese, Eig. Kellerabzug Cabinet",,1,1,0,0,0.0,0.0,16
85178,Deutscher Kartoffelsalat,,2,2,1905,1907,0.25,0.25,2
345018,Rokt Al,,2,2,1938,1938,0.0,0.0,13
323141,Caviar Presse: Pressed Caviar,,1,0,1939,1939,0.0,0.0,13
217205,Poulardensalat <<Imperial>>,,1,1,1973,1973,0.0,0.0,17
344261,Curried Vegetab.,,1,1,1938,1938,0.0,0.0,13
176035,BOTI KABAB Cubed leg of lamb roasted in our clay oven,,1,1,0,0,11.75,11.75,3
137986,Caracoles de Borgogna,,1,1,0,0,150.0,150.0,6
482721,"Fried codfish cake, tomato sauce",,1,1,0,0,0.0,0.0,16
62922,Kartoffesalat,,1,1,1901,1901,0.0,0.0,19
407327,Fried Crab Cakes with French Fried Potatoes and Cole Slaw,,1,1,1955,1955,1.25,1.25,0
318350,Plain CHOP SUEY - Rice and soy sauce,,1,0,1938,1938,0.35,0.35,7
163071,"Nous vous recommandons ""Tout au long de rupas""",,1,1,0,0,0.0,0.0,16
408288,"Broiled Mutton Chop, Beech-Nut Bacon",,2,2,1917,1917,0.4,0.4,18
94959,"Potatoes, Mashed,",,1,1,1901,1901,0.0,0.0,19
516493,A La Carte - Broiled Filet Mignon - Garnie,,1,0,0,0,0.0,0.0,16
341859,Special Ovaltine Cup,,1,1,1935,1935,0.0,0.0,13
276683,Grilled Sweetbreads with  Fresh Mushroom Sauce,,1,1,1959,1959,2.85,2.85,15
448098,Broiled Ham or Bacon Sandwich,,1,1,1914,1914,0.2,0.2,9
15992,Calves' Liver,,4,4,1858,1921,0.25,0.25,2
203647,Barquettes of Leek and Marrow,,1,1,1968,1968,0.0,0.0,24
286499,Cup of Jellied Chicken Consomme,,1,1,1963,1963,0.35,0.35,23
295101,Choice of Parfaits,,3,3,1953,1955,0.3,0.75,23
131267,"Crackers, all kinds and milk ",,1,1,1907,1907,0.1,0.1,5
288506,"Filet Mignon Bearnaise, Pommes Soufflees",,1,1,1958,1958,7.5,7.5,15
376888,Potatoes en Croquettes,,10,10,1912,1919,,,4
214612,Sachertorte,,1,1,1974,1974,0.0,0.0,17
383692,Sing. Mut. Chop (I),,1,1,1916,1916,0.5,0.5,8
128546,Glass of Milk and Cream,,3,3,1900,1919,0.1,0.2,9
185631,VEGETABLE FOO YEONG Plain vegetables without meat,,1,1,1943,1943,0.0,0.0,13
285216,Ged Paprikaschnitzel mit Nudeln,,1,1,1964,1964,0.0,0.0,24
279924,Wheat Cakes and Sausage,,2,2,1914,1954,0.2,0.65,11
279323,"Cavanagh's Special Salad, Served with Roquefort Special Dressing",,2,2,1959,1959,0.0,0.0,24
116686,"Beef, loin",,1,1,1900,1900,0.25,0.25,2
368803,Brook Trout Matelotte,,3,3,1933,1933,0.0,0.0,13
121525,"Filet Beef Larded, sauce Bordelaise",,1,1,1887,1887,0.75,0.75,1
276226,"Boiled, Mashed, French Fried, Home Fried",,1,1,1961,1961,0.0,0.0,24
211533,Salt Water Oyster Half Shell,,1,1,1969,1969,1.5,1.5,0
381128,Pommes Paillette,,1,1,1916,1916,,,4
472464,"Fillet of Sole, Chevalière",,1,1,1912,1912,0.5,0.5,8
44724,"E. Dupont's Medoc, Qt.",,1,1,1900,1900,0.0,0.0,19
86548,Pastel de Carne y de Melocotones,,1,1,1905,1905,0.0,0.0,5
357000,"Trout ""au Bleu""*",,1,1,0,0,0.0,0.0,16
506121,Calf's tongue à la milanaise,,1,1,1901,1901,,,4
381782,Suppe Jardiniere,,2,2,1915,1916,,,4
298442,"FRIED MARYLAND CHICKEN, Disjointed - Tender springers fresh from Maryland's Eastern Sho', disjointed in easy-to-eat hand-sized pieces. Slowly sizzled in an old-fashioned pan, farm style, 'til crisp, golden-brown outside and juice tender inside. ",,1,1,1955,1955,0.0,0.0,21
483591,"Fresh Cauliflower, Cream",,1,1,0,0,0.0,0.0,16
2597,Cheese American or Swiss,,1,1,1901,1901,0.1,0.1,19
153310,Salmis de Pintade aux Olives,,1,1,0,0,0.0,0.0,16
253205,"Lobster Newberg fresh lobster chunks in a sauce of wine, cream, and butter",,1,1,1987,1987,0.0,0.0,17
159709,Haferl Tee,,1,1,0,0,0.0,0.0,16
370107,Home Made Head Cheese Beet Salad,,1,1,1921,1921,0.0,0.0,5
122035,Escallope of Striped Bass,,1,1,1898,1898,0.0,0.0,19
135694,Club Sandwich our famous triple decker,,1,1,0,0,0.0,0.0,16
174845,Regular Flavors,,1,1,1965,1965,0.5,0.5,23
158726,"""STAR OF THE SEA"" SALAD (Mixed at your table)",,1,1,1967,1967,0.85,0.85,0
392741,St. Julien Souvenir (red),,2,2,1918,1918,0.6,1.1,10
105450,"Hecht, Sauce Monte Christo",,1,1,1858,1858,0.0,0.0,19
265786,"Vienna (Roast Bratten) (Carrots and Peas, Parsley Potatoes)",,1,1,1950,1950,0.0,0.0,13
167475,Le voulte de homard du Maine perfume a la citronelle.  A lobster veloute perfumed with lime,,1,1,0,0,0.0,0.0,16
414791,"Two eggs, fried",,6,6,1917,1917,0.2,0.2,9
305333,St. James martinique Rum,,1,1,1944,1944,0.0,0.0,13
371534,Veloute d'Epinards Frais,,1,1,1921,1921,0.0,0.0,5
277714,Coupe Glace St. Jacques,,1,1,1954,1954,0.0,0.0,14
171583,"1976 Beaune ""Epenottes"" Domaine Parent",,1,1,2012,2012,0.0,0.0,17
411183,sauce cocktail,,1,1,1917,1917,10.0,10.0,15
399106,Half English Pheasant with Oranges,,1,1,1917,1917,2.5,2.5,22
288054,Sorbet with Fruits,,1,1,1999,1999,0.0,0.0,17
94270,PASTINA D'ITALIA,,1,1,1907,1907,0.0,0.0,5
516845,Vom Holzkohlenrost,,1,1,0,0,0.0,0.0,16
378514,Escalope de Saumon Xavier,,1,1,1919,1919,,,4
196569,Fried Rice with Roast Pork,,3,3,1939,1948,0.2,0.6,7
357989,"Salad, Pierre",,1,1,1933,1933,0.0,0.0,13
260433,Harvey's Ruby [port],,1,1,1962,1962,0.5,0.5,23
703,Tongues and Sounds,,6,6,1900,1901,0.0,0.0,19
196075,"Gekochte Hammelkeule, Kapernsauce",,1,1,1910,1910,0.0,0.0,5
143120,Braised York Ham & Spinach,,1,1,0,0,0.0,0.0,16
266056,Oyster Stew with Half and Half,,24,24,1933,1952,0.55,1.4,12
63256,Printanier aux Quenelles,,1,1,1900,1900,0.0,0.0,19
499620,"Baked Weakfish, Bercy, Potatoes Persillade",,1,1,1913,1913,0.5,0.5,8
508513,Black Walnut Ice Cream,,1,1,1957,1957,0.25,0.25,7
318736,"Roast L.I. Duckling, Apple Sauce",,3,3,1933,1943,1.0,1.4,12
417049,[Clam] Fritters,,2,2,1918,1918,0.4,0.4,18
326789,Fresh Vegetable Plate (Choice of 5),,1,1,1939,1939,0.0,0.0,13
438952,KOONG PAD PET - Hot and spicy SHRIMP WITH THAI HOT CURRY,,1,0,1987,1987,4.25,4.25,15
61414,Petits Vol au Vent a la Cardinale,,1,1,1900,1900,0.0,0.0,19
56497,Fillet of Sea Bass  Tartar Sauce,,1,1,1900,1900,0.0,0.0,19
451726,STILTON CHEESE,,1,1,1914,1914,,,4
37911,Braised pigeon aux petit pois,,7,7,1900,1900,0.0,0.0,19
30685,Pot of English breakfast tea with cream,,4,4,1901,1901,0.25,0.25,2
511521,"EASTERN Oysters, Fry",,1,1,1900,1900,0.5,0.5,8
452513,German Ober Selters,,1,1,0,0,0.0,0.0,16
264781,Cream Cheese and Lettuce [sandwich],,1,1,1957,1957,0.0,0.0,21
326621,"Breaded Veal Cutlet, Garni",,1,1,1939,1939,0.6,0.6,23
263709,"THIN-CRUST PIZZA, EACH EXTRA INGREDIENT",,1,1,1987,1987,0.0,0.0,17
110224,Veal Stew with Olive,,1,1,1907,1907,0.0,0.0,5
296682,Pot of Tea (with Cream or Lemon),,1,1,1955,1955,0.0,0.0,21
34971,Lima  beans,,3,3,1900,1906,0.1,0.3,2
397686,LOBSTER or CHICKEN salad Mayonnaise,,1,1,1917,1917,1.25,1.25,22
493972,Raspberry Wine w/ soda & fruit garnish,,1,1,1998,1998,3.75,3.75,15
453006,"Squab, Broiled",,2,2,1913,1913,1.0,1.0,1
514865,GOURMET BANQUET An opulent Chinese feast consisting of twelve courses,,1,1,0,0,0.0,0.0,16
453254,"Filet de sole, Joinville",,1,1,0,0,0.0,0.0,16
209803,"Minutensteak mit Krauterbutter, Pommes frites",,1,1,1969,1969,0.0,0.0,24
480496,Gemischtes Gemüse,,2,2,1913,1913,0.0,0.6,11
42932,"Oysters, Roast a la West End",,1,1,1900,1900,0.0,0.0,19
